module	fit	confidence	path	line	class	method	field	fieldLine	fieldType	fieldMods	paramCount	sync	assignmentsTotal	nullAssignments	rationale	signature	context
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/execution/JdiDefaultExecutionControl.java	309	jdk.jshell.execution.JdiDefaultExecutionControl		process	81	Process	private	0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/execution/LocalExecutionControl.java	164	jdk.jshell.execution.LocalExecutionControl		allStop	59	Field	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/execution/impl/ConsoleImpl.java	147	jdk.jshell.execution.impl.ConsoleImpl		writer	173	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/execution/impl/ConsoleImpl.java	181	jdk.jshell.execution.impl.ConsoleImpl		reader	91	Reader	private	0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jstatd	Lazy Constant	low	src/jdk.jstatd/share/classes/sun/jvmstat/perfdata/monitor/protocol/rmi/MonitoredHostProvider.java	185	sun.jvmstat.perfdata.monitor.protocol.rmi.MonitoredHostProvider		task	50	NotifierTask	private	0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jstatd	Lazy Constant	low	src/jdk.jstatd/share/classes/sun/jvmstat/perfdata/monitor/protocol/rmi/MonitoredHostProvider.java	203	sun.jvmstat.perfdata.monitor.protocol.rmi.MonitoredHostProvider		task	50	NotifierTask	private	0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jstatd	Lazy Constant	low	src/jdk.jstatd/share/classes/sun/jvmstat/perfdata/monitor/protocol/rmi/MonitoredHostProvider.java	219	sun.jvmstat.perfdata.monitor.protocol.rmi.MonitoredHostProvider		task	50	NotifierTask	private	0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jstatd	Cached Method	low	src/jdk.jstatd/share/classes/sun/jvmstat/perfdata/monitor/protocol/rmi/RemoteMonitoredVm.java	95	sun.jvmstat.perfdata.monitor.protocol.rmi.RemoteMonitoredVm		samplerTask	52	SamplerTask	private	0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jstatd	Cached Method	low	src/jdk.jstatd/share/classes/sun/jvmstat/perfdata/monitor/protocol/rmi/RemoteMonitoredVm.java	176	sun.jvmstat.perfdata.monitor.protocol.rmi.RemoteMonitoredVm		samplerTask	52	SamplerTask	private	0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.management	Cached Method	low	src/jdk.management/share/classes/com/sun/management/internal/DiagnosticCommandImpl.java	73	com.sun.management.internal.DiagnosticCommandImpl		diagCommandMBean	76	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management	Cached Method	low	src/jdk.management/share/classes/com/sun/management/internal/DiagnosticCommandImpl.java	319	com.sun.management.internal.DiagnosticCommandImpl		notifInfo	314	MBeanNotificationInfo[]	private	0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management	Cached Method	low	src/jdk.management/share/classes/com/sun/management/internal/GarbageCollectionNotifInfoCompositeData.java	191	com.sun.management.internal.GarbageCollectionNotifInfoCompositeData		baseGcNotifInfoCompositeType	210	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management	Lazy Constant	low	src/jdk.management/share/classes/com/sun/management/internal/GarbageCollectorExtImpl.java	61	com.sun.management.internal.GarbageCollectorExtImpl		poolNames	65	return		0	True	2	1	synchronized lazy path; returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		62:// The order of all memory pool names is important as GcInfo is also created with same order. | 63:poolNames = ManagementFactoryHelper.getAllMemoryPoolNames();
jdk.management	Cached Method	low	src/jdk.management/share/classes/com/sun/management/internal/GarbageCollectorExtImpl.java	157	com.sun.management.internal.GarbageCollectorExtImpl		gcInfoBuilder	160	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management	Cached Method	low	src/jdk.management/share/classes/com/sun/management/internal/GcInfoCompositeData.java	180	com.sun.management.internal.GcInfoCompositeData		baseGcInfoItemTypes	192	return		0	True	2	1	synchronized lazy path; returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		181:OpenType<?> memoryUsageOpenType = memoryUsageMapType.getOpenType();
jdk.management	Cached Method	low	src/jdk.management/share/classes/com/sun/management/internal/GcInfoCompositeData.java	252	com.sun.management.internal.GcInfoCompositeData		baseGcInfoCompositeType	265	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management	Lazy Constant	low	src/jdk.management/share/classes/com/sun/management/internal/PlatformMBeanProviderImpl.java	154	com.sun.management.internal.PlatformMBeanProviderImpl		threadMBean	133	ThreadMXBean	private	0	True	2	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.management	Lazy Constant	low	src/jdk.management/share/classes/com/sun/management/internal/PlatformMBeanProviderImpl.java	339	com.sun.management.internal.PlatformMBeanProviderImpl		hsDiagMBean	342	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management	Lazy Constant	low	src/jdk.management/share/classes/com/sun/management/internal/PlatformMBeanProviderImpl.java	346	com.sun.management.internal.PlatformMBeanProviderImpl		osMBean	349	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management.agent	Cached Method	low	src/jdk.management.agent/share/classes/jdk/internal/agent/Agent.java	534	jdk.internal.agent.Agent		mgmtProps	545	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.management.agent	Cached Method	low	src/jdk.management.agent/share/classes/jdk/internal/agent/ConnectorAddressLink.java	176	jdk.internal.agent.ConnectorAddressLink		remotePerfHandle	101	PerfHandle	private static	0	False	2	1	static backing field; has invalidation/reset shape; manual review needed		
jdk.management.agent	Lazy Constant	low	src/jdk.management.agent/share/classes/sun/management/jdp/JdpController.java	222	sun.management.jdp.JdpController		controller	108	JDPControllerRunner	private static	0	True	3	2	synchronized lazy path; static backing field; has invalidation/reset shape; manual review needed		
jdk.management.agent	Cached Method	low	src/jdk.management.agent/share/classes/sun/management/jdp/JdpPacketReader.java	116	sun.management.jdp.JdpPacketReader		pmap	138	return		0	False	2	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		115:// return cached map if possible
jdk.management.jfr	Cached Method	low	src/jdk.management.jfr/share/classes/jdk/management/jfr/DiskRepository.java	317	jdk.management.jfr.DiskRepository		previousRAF	133	RandomAccessFile	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.management.jfr	Cached Method	low	src/jdk.management.jfr/share/classes/jdk/management/jfr/FlightRecorderMXBeanImpl.java	355	jdk.management.jfr.FlightRecorderMXBeanImpl		recorder	358	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.naming.dns	Lazy Constant	low	src/jdk.naming.dns/share/classes/com/sun/jndi/dns/DNSDatagramChannelFactory.java	156	com.sun.jndi.dns.DNSDatagramChannelFactory		s	192	return		0	True	2	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.naming.dns	Cached Method	low	src/jdk.naming.dns/share/classes/com/sun/jndi/dns/DnsContext.java	105	com.sun.jndi.dns.DnsContext		servers	55	String[]	private	0	False	2	0	has invalidation/reset shape; manual review needed		
jdk.naming.dns	Cached Method	low	src/jdk.naming.dns/share/classes/com/sun/jndi/dns/NameNode.java	147	com.sun.jndi.dns.NameNode		child	141	NameNode		0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.sctp	Cached Method	low	src/jdk.sctp/unix/classes/sun/nio/ch/sctp/SctpChannelImpl.java	170	sun.nio.ch.sctp.SctpChannelImpl		association	351	return		0	True	2	0	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/JndiLoginModule.java	475	com.sun.security.auth.module.JndiLoginModule		userPrincipal	189	UnixPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/JndiLoginModule.java	478	com.sun.security.auth.module.JndiLoginModule		UIDPrincipal	190	UnixNumericUserPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/JndiLoginModule.java	481	com.sun.security.auth.module.JndiLoginModule		GIDPrincipal	191	UnixNumericGroupPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/JndiLoginModule.java	750	com.sun.security.auth.module.JndiLoginModule		password	185	char[]	private	0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/KeyStoreLoginModule.java	856	com.sun.security.auth.module.KeyStoreLoginModule		privateCredential	161	X500PrivateCredential	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/KeyStoreLoginModule.java	888	com.sun.security.auth.module.KeyStoreLoginModule		principal	158	javax.security.auth.x500.X500Principal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/KeyStoreLoginModule.java	896	com.sun.security.auth.module.KeyStoreLoginModule		privateCredential	161	X500PrivateCredential	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	472	com.sun.security.auth.module.Krb5LoginModule		keyTabName	388	String	private	0	False	3	1	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		"468:(""useTicketCache"")); | 470:ticketCacheName = (String)options.get(""ticketCache"");"
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	651	com.sun.security.auth.module.Krb5LoginModule		cred	413	Credentials	private	0	False	6	2	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		"647:debug.println(""Acquire TGT from Cache""); | 648:cred  = Credentials.acquireTGTFromCache | 649:(principal, ticketCacheName);"
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	671	com.sun.security.auth.module.Krb5LoginModule		principal	415	PrincipalName	private	0	False	10	2	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		670:// get the principal name from the ticket cache
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	716	com.sun.security.auth.module.Krb5LoginModule		encKeys	409	EncryptionKey[]	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	1199	com.sun.security.auth.module.Krb5LoginModule		kerbClientPrinc	416	KerberosPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	1230	com.sun.security.auth.module.Krb5LoginModule		kerbTicket	417	KerberosTicket	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/Krb5LoginModule.java	1232	com.sun.security.auth.module.Krb5LoginModule		kerbKeys	418	KerberosKey[]	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/LdapLoginModule.java	657	com.sun.security.auth.module.LdapLoginModule		ldapPrincipal	301	LdapPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/LdapLoginModule.java	660	com.sun.security.auth.module.LdapLoginModule		userPrincipal	302	UserPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/LdapLoginModule.java	1000	com.sun.security.auth.module.LdapLoginModule		password	298	char[]	private	0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/LdapLoginModule.java	1005	com.sun.security.auth.module.LdapLoginModule		ctx	310	LdapContext	private	0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/UnixLoginModule.java	297	com.sun.security.auth.module.UnixLoginModule		userPrincipal	70	UnixPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/UnixLoginModule.java	300	com.sun.security.auth.module.UnixLoginModule		UIDPrincipal	71	UnixNumericUserPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.auth	Cached Method	low	src/jdk.security.auth/share/classes/com/sun/security/auth/module/UnixLoginModule.java	303	com.sun.security.auth.module.UnixLoginModule		GIDPrincipal	72	UnixNumericGroupPrincipal	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.security.jgss	Cached Method	low	src/jdk.security.jgss/share/classes/com/sun/security/sasl/gsskerb/GssKrb5Base.java	155	com.sun.security.sasl.gsskerb.GssKrb5Base		secCtx	50	GSSContext	protected	0	False	2	2	has invalidation/reset shape; manual review needed		
jdk.zipfs	Cached Method	low	src/jdk.zipfs/share/classes/jdk/nio/zipfs/ZipDirectoryStream.java	65	jdk.nio.zipfs.ZipDirectoryStream		itr	47	Iterator<Path>	private volatile	0	True	1	0	synchronized lazy path; volatile backing field; returns cached field; has invalidation/reset shape; manual review needed		
jdk.zipfs	Cached Method	low	src/jdk.zipfs/share/classes/jdk/nio/zipfs/ZipFileSystem.java	546	jdk.nio.zipfs.ZipFileSystem		ioe	555	throw		0	True	2	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.zipfs	Cached Method	low	src/jdk.zipfs/share/classes/jdk/nio/zipfs/ZipFileSystem.java	1172	jdk.nio.zipfs.ZipFileSystem		path	2803	return		0	True	2	0	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.zipfs	Cached Method	low	src/jdk.zipfs/share/classes/jdk/nio/zipfs/ZipFileSystem.java	2403	jdk.nio.zipfs.ZipFileSystem		tmpFileOS	2371	OutputStream	private	0	False	1	0	has invalidation/reset shape; manual review needed		
jdk.zipfs	Cached Method	low	src/jdk.zipfs/share/classes/jdk/nio/zipfs/ZipFileSystem.java	2421	jdk.nio.zipfs.ZipFileSystem		tmpFileOS	2371	OutputStream	private	0	False	1	0	has invalidation/reset shape; manual review needed		
